Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
333,16.0,0.0,0.0,1453.0,13.0,177.0,27537.0,0.1,2400.722938289219,0.0,0.0,7011.240872144699,,,,,,,,,,,,,,,,,,,,,1155.0651201613057,667.2509164314018,2200.6755624700445,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,0.0,1562.0,14.0,109.0,27646.0,0.1,1430.879110691307,0.0,0.0,7021.518807411194,,,,,,,,,,,,,,,,,,,,,686.2721235645434,433.74016110591083,1358.791673778656,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,0.0,1596.0,15.0,34.0,27680.0,0.1,94.26541039693925,0.0,0.0,7024.794574022293,,,,,,,,,,,,,,,,,,,,,24.4335317319251,31.90570606169684,93.62182033690719,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,0.0,1866.0,16.0,270.0,27950.0,0.1,3610.9527743920885,0.0,0.0,7049.9155349731445,,,,,,,,,,,,,,,,,,,,,1709.734606610864,936.919397337123,3155.632540054723,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,0.0,2310.0,17.0,444.0,28394.0,0.1,6211.1305375315005,0.0,0.0,7091.0581929683685,,,,,,,,,,,,,,,,,,,,,2660.9854801512956,1434.246374078179,5039.727399415742,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,0.0,3089.0,18.0,779.0,29173.0,0.1,10513.948406633586,0.0,0.0,7162.877685546875,,,,,,,,,,,,,,,,,,,,,4215.826534910913,2143.0678788415435,7244.300893423925,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,0.0,3211.0,19.0,122.0,29295.0,0.1,1278.9065642361343,0.0,0.0,7174.171469211578,,,,,,,,,,,,,,,,,,,,,644.5864198767065,362.552914772672,1202.671160661339,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,0.0,3511.0,20.0,300.0,29595.0,0.1,3921.831250208308,0.0,0.0,7201.670811653137,,,,,,,,,,,,,,,,,,,,,1835.5201478365414,1011.2149114525786,3377.9276832962555,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,0.0,231.0,1.0,231.0,29826.0,0.1,3101.887749311113,0.0,0.0,7773.256116390228,,,,,,,,,,,,,,,,,,,,,1416.284378777481,857.6099467159767,2780.2838452201095,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17.0,0.0,0.0,264.0,2.0,33.0,29859.0,0.1,402.31624975929446,0.0,0.0,7776.51243853569,,,,,,,,,,,,,,,,,,,,,200.67629984725815,122.56795484698041,396.4865083946158,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,0.0,0.0,572.0,3.0,308.0,30167.0,0.1,3969.144806486329,0.0,0.0,7805.003566503525,,,,,,,,,,,,,,,,,,,,,1827.3892031781393,1019.243515359385,3413.1317823403624,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,17.0,0.0,0.0,832.0,4.0,260.0,30427.0,0.1,2856.523173679888,0.0,0.0,7828.739780902863,,,,,,,,,,,,,,,,,,,,,1348.5021114596493,749.2497938336569,2510.9319777238525,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,17.0,0.0,0.0,896.0,5.0,64.0,30491.0,0.1,663.5119430669182,0.0,0.0,7834.794838666916,,,,,,,,,,,,,,,,,,,,,336.9990076403453,203.3130321180069,643.2298229941015,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17.0,0.0,0.0,1020.0,6.0,124.0,30615.0,0.1,1443.3008005508032,0.0,0.0,7846.650573253632,,,,,,,,,,,,,,,,,,,,,684.226706103453,414.79206061179224,1361.177683182658,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,17.0,0.0,0.0,1046.0,7.0,26.0,30641.0,0.1,237.99988511561563,0.0,0.0,7849.347969293594,,,,,,,,,,,,,,,,,,,,,116.2847321507954,74.55624112063703,235.44714091438283,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17.0,0.0,0.0,1119.0,8.0,73.0,30714.0,0.1,814.8978852043633,0.0,0.0,7856.336200237274,,,,,,,,,,,,,,,,,,,,,387.01332453883174,258.5084116118543,788.2215674263141,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,17.0,0.0,0.0,1170.0,9.0,51.0,30765.0,0.1,439.3052906689686,0.0,0.0,7861.412910223007,,,,,,,,,,,,,,,,,,,,,203.95092516256062,146.5607215847067,429.76288950179236,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,17.0,0.0,0.0,1292.0,10.0,122.0,30887.0,0.1,1880.7896762646965,0.0,0.0,7872.886355638504,,,,,,,,,,,,,,,,,,,,,938.1270326481518,531.536455366313,1769.8761607269153,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17.0,0.0,0.0,1412.0,11.0,120.0,31007.0,0.1,1541.3723083324046,0.0,0.0,7884.212935209274,,,,,,,,,,,,,,,,,,,,,629.610686566624,519.7369975891562,1468.7550673239912,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,17.0,0.0,0.0,1588.0,12.0,176.0,31183.0,0.1,2638.959946609909,0.0,0.0,7900.475784540176,,,,,,,,,,,,,,,,,,,,,1174.6629489277475,767.8291307252011,2437.0910125326786,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,17.0,0.0,0.0,1736.0,13.0,148.0,31331.0,0.1,1838.6236907867435,0.0,0.0,7914.526270389557,,,,,,,,,,,,,,,,,,,,,877.985662874389,530.455112740029,1712.1043091954173,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,17.0,0.0,0.0,1785.0,14.0,49.0,31380.0,0.1,521.9369982741007,0.0,0.0,7919.296186447144,,,,,,,,,,,,,,,,,,,,,280.210569432238,162.45275268987447,509.2246203880768,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,17.0,0.0,0.0,1841.0,15.0,56.0,31436.0,0.1,489.5305957383615,0.0,0.0,7924.689681768417,,,,,,,,,,,,,,,,,,,,,247.35433552564288,160.07402368997776,476.6315393961785,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,17.0,0.0,0.0,1889.0,16.0,48.0,31484.0,0.1,479.0555685214987,0.0,0.0,7929.390859603882,,,,,,,,,,,,,,,,,,,,,222.93837792624058,152.63335526831506,469.29264237314334,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,17.0,0.0,0.0,2197.0,17.0,308.0,31792.0,0.1,4444.736956546322,0.0,0.0,7957.844843626022,,,,,,,,,,,,,,,,,,,,,1920.9048733753318,1171.7999953791013,3860.8160267842586,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,17.0,0.0,0.0,2342.0,18.0,145.0,31937.0,0.1,1713.7501527651195,0.0,0.0,7971.409897565842,,,,,,,,,,,,,,,,,,,,,812.3796641168644,480.7207495131602,1599.1518059282255,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,0.0,0.0,2605.0,19.0,263.0,32200.0,0.1,3133.829592179671,0.0,0.0,7995.956588745117,,,,,,,,,,,,,,,,,,,,,1499.4042154212377,854.9709193018124,2744.9734855214433,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,17.0,0.0,0.0,2906.0,20.0,301.0,32501.0,0.1,4113.406051163204,0.0,0.0,8023.524519920349,,,,,,,,,,,,,,,,,,,,,1805.2194670353686,1105.5486509946916,3577.185785971713,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,18.0,0.0,0.0,311.0,1.0,311.0,32812.0,0.1,4420.305381390636,0.0,0.0,8518.951117038727,,,,,,,,,,,,,,,,,,,,,1989.324199215645,1152.3152526660524,3809.2402266476433,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,18.0,0.0,0.0,586.0,2.0,275.0,33087.0,0.1,3998.2168909409447,0.0,0.0,8544.463373661041,,,,,,,,,,,,,,,,,,,,,1761.1547943830299,1039.4170517517032,3520.9376769017367,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,18.0,0.0,0.0,924.0,3.0,338.0,33425.0,0.1,4137.921623934851,0.0,0.0,8575.517795085907,,,,,,,,,,,,,,,,,,,,,1905.7678578803134,1037.6687340451151,3500.770127456086,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,18.0,0.0,0.0,1082.0,4.0,158.0,33583.0,0.1,1792.2045514286854,0.0,0.0,8590.205884218216,,,,,,,,,,,,,,,,,,,,,886.3501445925336,485.77471493779126,1655.4705141408328,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18.0,0.0,0.0,1288.0,5.0,206.0,33789.0,0.1,2465.3043548222786,0.0,0.0,8609.193438768387,,,,,,,,,,,,,,,,,,,,,1249.781741450913,676.1457986414367,2212.2716471059557,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,18.0,0.0,0.0,1565.0,6.0,277.0,34066.0,0.1,3338.959772892151,0.0,0.0,8634.653137922287,,,,,,,,,,,,,,,,,,,,,1589.5320111287924,869.0646239674185,2904.4654322084616,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,18.0,0.0,0.0,1982.0,7.0,417.0,34483.0,0.1,5446.969653440791,0.0,0.0,8672.89927148819,,,,,,,,,,,,,,,,,,,,,2446.370519541383,1346.1913794882964,4435.700111314552,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,18.0,0.0,0.0,2076.0,8.0,94.0,34577.0,0.1,1026.8115427091502,0.0,0.0,8681.755358695984,,,,,,,,,,,,,,,,,,,,,512.6317545144042,301.95014094567983,980.5843458922343,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,18.0,0.0,0.0,2551.0,9.0,475.0,35052.0,0.1,7303.002486992425,0.0,0.0,8725.180244207382,,,,,,,,,,,,,,,,,,,,,3136.802071349912,1723.3974920588548,5824.665008453107,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18.0,0.0,0.0,2789.0,10.0,238.0,35290.0,0.1,3479.5134480042625,0.0,0.0,8747.221206188202,,,,,,,,,,,,,,,,,,,,,1651.39720467051,949.4380893215059,3092.6631469233803,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,18.0,0.0,0.0,3513.0,11.0,724.0,36014.0,0.1,10653.578671085368,0.0,0.0,8813.545477628708,,,,,,,,,,,,,,,,,,,,,4139.798082642604,2201.2803449570492,7671.700588728982,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,18.0,0.0,0.0,3916.0,12.0,403.0,36417.0,0.1,6131.424398012096,0.0,0.0,8850.671967029572,,,,,,,,,,,,,,,,,,,,,2594.846931129073,1524.305969570566,5095.887764408125,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,18.0,0.0,0.0,4020.0,13.0,104.0,36521.0,0.1,1047.4986411798707,0.0,0.0,8860.59771323204,,,,,,,,,,,,,,,,,,,,,499.536362686959,305.89279925903315,997.5409438070973,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,18.0,0.0,0.0,4209.0,14.0,189.0,36710.0,0.1,2560.3858979241436,0.0,0.0,8877.973050832748,,,,,,,,,,,,,,,,,,,,,1261.0011176543758,692.4768844893395,2326.7077755307528,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,18.0,0.0,0.0,4638.0,15.0,429.0,37139.0,0.1,5444.496880271131,0.0,0.0,8917.185363054276,,,,,,,,,,,,,,,,,,,,,2450.0608573059435,1394.6843339803886,4402.220811889844,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,18.0,0.0,0.0,4883.0,16.0,245.0,37384.0,0.1,3791.7612501344233,0.0,0.0,8939.969617128372,,,,,,,,,,,,,,,,,,,,,1780.3020346971723,1007.8814077754839,3362.308506337783,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,18.0,0.0,0.0,5571.0,17.0,688.0,38072.0,0.1,10404.646255651438,0.0,0.0,9002.922007083893,,,,,,,,,,,,,,,,,,,,,4218.53879296815,2171.2577551649974,7517.318686142939,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,18.0,0.0,0.0,6060.0,18.0,489.0,38561.0,0.1,6450.401033588384,0.0,0.0,9047.31856584549,,,,,,,,,,,,,,,,,,,,,2826.4661927512966,1487.8217639546583,5078.410808539261,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,18.0,0.0,0.0,6165.0,19.0,105.0,38666.0,0.1,1130.7326036010122,0.0,0.0,9057.118096590042,,,,,,,,,,,,,,,,,,,,,552.7333821053331,332.0828973391421,1074.8442120598602,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,18.0,0.0,0.0,6525.0,20.0,360.0,39026.0,0.1,4545.353759494262,0.0,0.0,9090.073574066162,,,,,,,,,,,,,,,,,,,,,1972.9838433830073,1164.7840522739757,3842.761255626373,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,19.0,0.0,0.0,361.0,1.0,361.0,39387.0,0.1,4847.706659018501,0.0,0.0,10144.996876478195,,,,,,,,,,,,,,,,,,,,,2122.3153949283183,1208.5479105979484,4089.72616405132,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,19.0,0.0,0.0,437.0,2.0,76.0,39463.0,0.1,1139.2877976245898,0.0,0.0,10152.249452590942,,,,,,,,,,,,,,,,,,,,,554.1401595651856,352.8338341502349,1099.3707877022528,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,19.0,0.0,0.0,650.0,3.0,213.0,39676.0,0.1,2498.9010213501606,0.0,0.0,10172.177901029587,,,,,,,,,,,,,,,,,,,,,1194.0645250790785,669.7733091986291,2249.061150748662,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,19.0,0.0,0.0,859.0,4.0,209.0,39885.0,0.1,1980.5513180614796,0.0,0.0,10191.771739244461,,,,,,,,,,,,,,,,,,,,,903.1511366621586,564.119450233598,1795.3816985144201,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,19.0,0.0,0.0,940.0,5.0,81.0,39966.0,0.1,802.3274497417748,0.0,0.0,10199.521522521973,,,,,,,,,,,,,,,,,,,,,398.7830827142618,233.8314923173817,771.5683852440227,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,19.0,0.0,0.0,1144.0,6.0,204.0,40170.0,0.1,2537.488016878863,0.0,0.0,10218.529165029526,,,,,,,,,,,,,,,,,,,,,1254.0733286224756,681.1692744676236,2286.227226064781,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,19.0,0.0,0.0,1298.0,7.0,154.0,40324.0,0.1,2052.1968863794377,0.0,0.0,10232.849375724792,,,,,,,,,,,,,,,,,,,,,983.6175309778391,573.1507116817062,1904.5269359538222,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,19.0,0.0,0.0,1480.0,8.0,182.0,40506.0,0.1,2416.8644450476195,0.0,0.0,10249.624347448349,,,,,,,,,,,,,,,,,,,,,1208.2749911163141,681.5020646977421,2201.3589131318013,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,19.0,0.0,0.0,1573.0,9.0,93.0,40599.0,0.1,1160.6499359941326,0.0,0.0,10258.396882772446,,,,,,,,,,,,,,,,,,,,,566.2608967102307,343.17412903168776,1110.2069763457964,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,19.0,0.0,0.0,1663.0,10.0,90.0,40689.0,0.1,1224.8162797965274,0.0,0.0,10266.79592037201,,,,,,,,,,,,,,,,,,,,,593.5528054910183,363.18543267327544,1173.742839237972,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,19.0,0.0,0.0,2061.0,11.0,398.0,41087.0,0.1,6016.890555150492,0.0,0.0,10303.433660268784,,,,,,,,,,,,,,,,,,,,,2595.6869248326766,1496.7929329988237,4993.789744766873,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,19.0,0.0,0.0,2128.0,12.0,67.0,41154.0,0.1,747.0302199464019,0.0,0.0,10309.947770118713,,,,,,,,,,,,,,,,,,,,,351.81119508975564,234.12457746392727,724.9079608892058,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,19.0,0.0,0.0,2326.0,13.0,198.0,41352.0,0.1,2286.816930301716,0.0,0.0,10328.097625732422,,,,,,,,,,,,,,,,,,,,,1153.5471357784436,626.4710876273424,2062.5376101001757,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,19.0,0.0,0.0,2862.0,14.0,536.0,41888.0,0.1,7574.789441989521,0.0,0.0,10376.887411355972,,,,,,,,,,,,,,,,,,,,,3199.1865380981585,1753.244766856864,5871.76311202987,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,19.0,0.0,0.0,2975.0,15.0,113.0,42001.0,0.1,1310.964112531779,0.0,0.0,10387.285570859909,,,,,,,,,,,,,,,,,,,,,687.167391508751,399.2003287102398,1235.7845305678957,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,19.0,0.0,0.0,3155.0,16.0,180.0,42181.0,0.1,2672.055040341477,0.0,0.0,10403.866864442825,,,,,,,,,,,,,,,,,,,,,1302.3159232340818,778.9686679695292,2442.520773184936,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,19.0,0.0,0.0,3563.0,17.0,408.0,42589.0,0.1,5660.918169431815,0.0,0.0,10441.62608885765,,,,,,,,,,,,,,,,,,,,,2412.874056383694,1384.4292011374882,4685.832533662054,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19.0,0.0,0.0,3732.0,18.0,169.0,42758.0,0.1,1953.3777236949468,0.0,0.0,10457.524809598923,,,,,,,,,,,,,,,,,,,,,912.6166918884629,544.44957711425,1802.7491984134265,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,19.0,0.0,0.0,4138.0,19.0,406.0,43164.0,0.1,5136.171916635231,0.0,0.0,10494.739205121994,,,,,,,,,,,,,,,,,,,,,2340.3057816397204,1276.0800092417553,4194.392359616379,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19.0,0.0,0.0,4254.0,20.0,116.0,43280.0,0.1,1476.8485891001671,0.0,0.0,10505.483262300491,,,,,,,,,,,,,,,,,,,,,754.9227901552497,422.9531655561484,1392.060273929744,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
